text,quoted_text
b'Algu\xc3\xa9m de Uberl\xc3\xa2ndia me manda o contato de algum lugar que venda comida de festa junina\n porque se eu n\xc3\xa3o comer uma\xe2\x80\xa6 https://t.co/1Q8tnJuQSH',
b'Puts que situa\xc3\xa7\xc3\xa3o complexa....\nVou ficar b\xc3\xaabada',
b'Eu: posto texto feliz\nVoc\xc3\xaas: reagem com triste\n\nEu: posto texto fodido de triste \nVoc\xc3\xaas: reagem com haha\n\nAcho que\xe2\x80\xa6 https://t.co/Lqy9bFQp6t',
b'Hoje eu s\xc3\xb3 queria estar fumando um com o @_Dudupapacu atr\xc3\xa1s do p\xc3\xa9 de lim\xc3\xa3o da @lyndazinha_ enquanto xingo algum peguete aleat\xc3\xb3rio dela',
"b'Voltei a desenhar, mas ainda t\xc3\xb4 insegura. Tinha esquecido como era trabalhoso'",
b'Embrulhadinha no calor do mundo. Mandando energias positivas pra minha vov\xc3\xb3 recuperar logo. E decidi abrir esta rede',
b'Minha vov\xc3\xb3 n\xc3\xa3o t\xc3\xa1 bem',
b'Essa semana eu t\xc3\xb4 bem mais emotiva pra lidar com alunos. A minha empatia t\xc3\xa1 falando muito alto. Isso geralmente \xc3\xa9 b\xe2\x80\xa6 https://t.co/Djriu3NfHi',
b'Gente. \nCriei um insta pra minha dog. \n\nhttps://t.co/wOf7XoSbqb',
"b'Amanh\xc3\xa3, na postagem semanal do blog do absurdo, falarei sobre a import\xc3\xa2ncia de ter um retrato do seu cu pendurado na parede da sua casa.'",
"b'AMIGOS\n\nCaso voc\xc3\xaas queiram (por favor queiram) incentivar o trampo da amiga artista ferrada na quarentena, segue me\xe2\x80\xa6 https://t.co/nYASUmBxdw'",
b'Como diria as phds do cancelamento:\n\nO sil\xc3\xaancio da Vittar sobre a La Cota \xc3\xa9 ensurdecedor',
b'Hoje eu joguei tanta coisa de uma vez em cima da minha psic\xc3\xb3loga. S\xc3\xb3 fui l\xc3\xa1 e derramei. Bleh. Que bosta. Odeio me sentir assim.',
b'Vendo a live do Tiago Iorc e sentindo meu cora\xc3\xa7\xc3\xa3o ser s\xc3\xb3 um cora\xc3\xa7\xc3\xa3o.',
b'Essa \xc3\xa9 minha vov\xc3\xb3 de 103 anos. Recuperando do corona. Te Amo!!!! Espero que todos tenham uma noite aben\xc3\xa7oada https://t.co/0jTwES7ZFo',
b'Duas da tarde e j\xc3\xa1 aconteceu tanta coisa hoje que nem sei como vou contar pra minha psic\xc3\xb3loga',
b'Eu sa\xc3\xad pra trabalhar por umas horinhas e j\xc3\xa1 tem pau do trump aqui',
b'Vov\xc3\xb3 voltou pro hospital. Sem conseguir respirar.',
b'\xc3\x80s vezes eu sou sincera at\xc3\xa9 demais',
b'#EscritoresAntifascistas https://t.co/s9dqQp93Mg',
"b'Boa noite amigos vou dizer sim pra TODOS os roles com meus amigos depois da quarentena, podem me cobrar e usar esse\xe2\x80\xa6 https://t.co/YOTVtjdmyj'",
"b'Aiai, t\xc3\xb4 rindo demais. Que b\xc3\xa3o que a gente tem amizade pra distrair a gente dessa merda toda'",
b'Eu na janta ouvindo meu padrasto fazendo coment\xc3\xa1rio idiota sobre pol\xc3\xadtica',
b'Estamos chegando aos 1300 infectados aqui em Uberl\xc3\xa2ndia. 25 mortes. T\xc3\xa1 aumentando demais mesmo',
b'O mundo todo acabando e eu tenho uma entrevista de emprego ter\xc3\xa7a',
b'GENTE \neu criei a Teoria do Cachorro de Deus h\xc3\xa1 uns tr\xc3\xaas anos e finalmente encontrei um lugar doido o suficiente pr\xe2\x80\xa6 https://t.co/DRzd0dovOp',
b'\xc3\x89 isso. Hoje passamos dos 1000 infectados em Uberl\xc3\xa2ndia. 97% dos leitos de uti ocupados. 20 mortos.',
b'A Alana falou que queria comer canjica. A\xc3\xad queria fazer uma surpresa e abri o ifood aqui pra pedir pra entregar pra\xe2\x80\xa6 https://t.co/Tbg1Vg3brW',
b'Nunca poderei ser uma milion\xc3\xa1ria aut\xc3\xaantica. Minha comida preferida \xc3\xa9 arroz com ovo e farinha',
b'Galera tava subestimado demais o corona aqui em Uberl\xc3\xa2ndia. Mais duas pessoas morreram hoje. 95% dos leitos de uti\xe2\x80\xa6 https://t.co/HBJW2qzhlH',
b'Por que voc\xc3\xaas homens falam do pinto na terceira pessoa?',
b'ASSISTAM\n\nhttps://t.co/v6ksQc16aO',
b'Oi. Fui esmagada. https://t.co/MvHH4Fyv6w',
b'Depois que eu fumar vou ficar feliz',
b'Veio uma onda de tristeza t\xc3\xa3o grande. Meu cora\xc3\xa7\xc3\xa3o t\xc3\xa1 solu\xc3\xa7ando',
b'hoje jantei chocolate quente',
b'https://t.co/EDoSwn9DUy',
"b'A brastemp eu n\xc3\xa3o sei, mas eu apoio sim.\n#BrastempApoiaOComunismo'",
b'Oi',
b'Gente por que a Kelly Clarckson foi esquecida? Ela \xc3\xa9 incr\xc3\xadvel',
b'Tenho que ir tirar o ponto amanh\xc3\xa3. T\xc3\xb4 com uma linha dependurada na boca',
"b'Eu tava doida pra comprar um cacto bem pequenininho e lindo antes da quarentena come\xc3\xa7ar. Mas sempre falava ""deixa p\xe2\x80\xa6 https://t.co/uoNspddXsz'",
"b'Acabei de lavar lou\xc3\xa7a e pensei que iria ficar sem meus dedos. Meu Deus, que frio'",
b'O Brasil j\xc3\xa1 sabe que a fam\xc3\xadlia Bolsonaro interfere na Pol\xc3\xadcia Federal para se blindar das investiga\xc3\xa7\xc3\xb5es. N\xc3\xa3o podemo\xe2\x80\xa6 https://t.co/IRePqfNjjV',
"b'Amanh\xc3\xa3 vou dar aula, arrumar casa, corrigir umas reda\xc3\xa7\xc3\xb5es pendentes de alunos. Quero come\xc3\xa7ar a ler um livro. E escrever.'",
b'T\xc3\xb4 triste hoje',
b'T\xc3\xb4 sentindo meus ov\xc3\xa1rios',
b'Triste demais ir no banheiro e ver que t\xc3\xa1 menstruada',
"b'Ah, \xc3\x89. Agendei o post do blog pra amanh\xc3\xa3 \xc3\xa0s 10 da manh\xc3\xa3'",
"b'Ah. Tudo bem.\nEspero que amanh\xc3\xa3 seja um dia feliz, incr\xc3\xadvel e cheio de amor. Pra todos n\xc3\xb3s.'",
"b'mais mortes confirmadas em Uberl\xc3\xa2ndia, aumento enorme de casos e mais de 80% dos leitos de UTI ocupados. Enquanto i\xe2\x80\xa6 https://t.co/MG5ODjdBxl'",
"b'oi, gente. T\xc3\xb4 dando uma mudada na identidade visual da minha p\xc3\xa1gina. Insta: @euhaga.ta'",
"b'Falei aqui que a vov\xc3\xb3 ganhou alta, n\xc3\xa9? Mas ela ainda est\xc3\xa1 bem mal. Com medo dela ter que voltar pro hospital'",
"b'Ser professor tamb\xc3\xa9m \xc3\xa9 um exerc\xc3\xadcio de autocontrole. Por exemplo, agora t\xc3\xb4 corrigindo uma reda\xc3\xa7\xc3\xa3o em que a mina t\xc3\xa1\xe2\x80\xa6 https://t.co/0P2EczIsfm'",
b'Eu sei que eu acordei de madrugada e eu acho que tava chovendo muito. Mas lembro de nada',
"b'Reelei\xc3\xa7\xc3\xa3o de cu \xc3\xa9 rola. Vai dormir e n\xc3\xa3o enche meu saco, boi.'",
"b'Minha v\xc3\xb3, minha m\xc3\xa3e e minha tia mandaram 90 \xc3\xa1udios.'",
b'Toda semana o tes\xc3\xa3o da sexta a noite me desnortea.',
b'Gente do c\xc3\xa9u..... que treta. Caralho....',
"b'Postei um texto muito importante no Facebook. Quem puder, leia. A gente tem que se dedicar mais pras pessoas.'",
b'T\xc3\xb4 comendo de um jeito engra\xc3\xa7ado. T\xc3\xb4 tendo que mastigar de um lado s\xc3\xb3 por conta do siso',
b'Spoiler: ainda n\xc3\xa3o. https://t.co/orWaX3xAJY',b'Se Deus quiser at\xc3\xa9 amanh\xc3\xa3 a empresa vai pagar meu acerto e vou ficar livre desse trem'
b'A minha outra biza t\xc3\xa1 muito dif\xc3\xadcil. Quer ir embora pra casa do meu padrinho logo. Mas l\xc3\xa1 tratam ela t\xc3\xa3o mal... aca\xe2\x80\xa6 https://t.co/eWYe0RTXhj',
b'Vou concentrar minha energia sexual em ler livros. Minha m\xc3\xa3e trouxe uns 10 esse m\xc3\xaas. Vou ler tudo amanh\xc3\xa3.',
"b'N\xc3\xa3o sei qual abstin\xc3\xaancia \xc3\xa9 pior, \xc3\xa1lcool ou sexo'",
b'Vem c\xc3\xa1 s\xc3\xb3 1 minutinho e ajude sua amiga artista a divulgar um trampo! Criei um blog pra defender coisas absurdas. J\xe2\x80\xa6 https://t.co/kNLNqjXqUR',
b'Adivinha quem ganhou alta? Minha vov\xc3\xb3 de 103 anos. Depois de muita luta contra o Covid. Te amo!!!! Feliz por ter o\xe2\x80\xa6 https://t.co/a59NAEs61F',
"b'\xc3\x89. O siso n\xc3\xa3o me matou, mas o tes\xc3\xa3o da quinta a noite provavelmente vai matar.'",
b'Algu\xc3\xa9m a\xc3\xad pra vender uma verdinha pra nois?',
b'Arranquei meu siso. Meu deus.',
b'KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK https://t.co/Q90IZmngxq',b'Havan passa a vender arroz e feij\xc3\xa3o para tentar reabrir como servi\xc3\xa7o essencial https://t.co/h3f1ymnnyR'
"b'At\xc3\xa9 deu pra entender o que o Lula quis dizer, mas foi bem infeliz da parte dele'",
b'\xc3\x89 isto. Vou arrancar o siso agora',
b't\xc3\xb4 bem triste. todas essas mortes. que dor',
b'gostei. Tamb\xc3\xa9m vou usar https://t.co/IKRDGRBMUZ',
b'Se tem algo que eu detesto \xc3\xa9 quando uma pessoa interrompe o que eu t\xc3\xb4 fazendo pra me pedir algo que ela poderia mui\xe2\x80\xa6 https://t.co/2xZH7bpFAs',
b'Criei um blog chamado Via de Regra: manual do mundo absurdo. Toda semana tem post defendendo algo absurdo. Essa sem\xe2\x80\xa6 https://t.co/WtyCpnL2v8',
b'Vou aproveitar que j\xc3\xa1 passou das 22 e dizer que t\xc3\xb4 com saudade de levar uns tapas',
b'Meus peitos est\xc3\xa3o sentindo falta de m\xc3\xa3os',
"b'cara, eu morro de medo do Michael Jackson'",
b'Oi! Voltando pra lembrar que sou professora de reda\xc3\xa7\xc3\xa3o e t\xc3\xb4 fazendo precinhos acess\xc3\xadveis para estudantes de baixa r\xe2\x80\xa6 https://t.co/DkgY2zeaXe',
"b'Bom dia, ali\xc3\xa1s.'",
b'S\xc3\xb3 nome estranho nos trends hoje',
b'Tudo pra mim sabe https://t.co/jmJ3m7iJ5T',
b'Bradesco me mandou um cart\xc3\xa3o internacional. Nessa quarentena o mais longe que estou indo \xc3\xa9 ali na esquina \xf0\x9f\x98\x82',
"b'Acho que nesse momento o Mandetta t\xc3\xa1 enfiando o pau no pr\xc3\xb3prio cu de tanta felicidade. Bem-vindo \xc3\xa0 festa dos renegados, Teich.'",
b'Esse v\xc3\xaddeo \xc3\xa9 absolutamente TUDO pra mim.\nhttps://t.co/Fu5qMvn5BB',
b'Vov\xc3\xb3 melhorou no diagn\xc3\xb3stico de hoje',
b'A minha irm\xc3\xa3 nem sabe disfar\xc3\xa7ar quando t\xc3\xa1 vendo coisa indevida',
b'Que porra \xc3\xa9 essa que a OMS t\xc3\xa1 falando MEU DEUS',
"b'Vov\xc3\xb3 est\xc3\xa1 internada com corona, em isolamento social no hospital. Todos os dias o m\xc3\xa9dico repassa informa\xc3\xa7\xc3\xb5es para a\xe2\x80\xa6 https://t.co/XOvoYYB1JL'",
b'Ainda bem que fechei minha conta no @BancodoBrasil. A minha amiga @vitorinogb t\xc3\xa1 passando o maior problema com eles\xe2\x80\xa6 https://t.co/jXQuE0yOqR',
b'Meu dentista \xc3\xa9 amanh\xc3\xa3 13hrs. J\xc3\xa1 estou desesperada por anteced\xc3\xaancia.',
b'Gente o d\xc3\xb3lar n\xc3\xa3o ia voltar a 2 conto no governo do Bolsonitro? Ou ser\xc3\xa1 que \xc3\xa9 o PT que t\xc3\xa1 pagando o d\xc3\xb3lar pra ele subir?',
b'Mas \xc3\xa9 isso. Minha biza de 103 anos testou positivo pro covid. Por enquanto ela est\xc3\xa1 reagindo bem ao tratamento. Mas\xe2\x80\xa6 https://t.co/mD4INocNrs',
b'Amanh\xc3\xa3 a mam\xc3\xa3e entra em home office e eu fico mais aliviada',
"b'Sexo, drogas e pur\xc3\xaa de batata'",
"b'Ah, o messenger! Como posso explic\xc3\xa1-lo? https://t.co/H6jcHDfs7v'",
"b'Gripe \xc3\xa9 gripe, porra. Se Covid fosse gripe chamaria gripe. Mas n\xc3\xa3o chama. Chama Covid. Fica em casa, cacete. E para\xe2\x80\xa6 https://t.co/hzwUPfKWbi'",
b'Alguma alma caridosa pra me informar se os dentistas do SUS est\xc3\xa3o atendendo?',
b'Acho que terei que ir no dentista essa semana. Meu siso t\xc3\xa1 me machucando muito',
"b'Tanta bosta nos trends que vou at\xc3\xa9 fechar o twitter, pqp'",
b'Eu t\xc3\xb4 amando a minha rotina de exerc\xc3\xadcios. Al\xc3\xa9m de dar mais \xc3\xa2nimo pra seguir os dias aumenta a autoestima e deixa minha bunda linda',
b'Minha m\xc3\xa3e chamou eu e meus irm\xc3\xa3os no quarto pra enfiar todos os doces que ela ganhou na boca KKKKKKKKKK',
b'O covid fodeu as minhas transas desse ano',
b'Home office nesse friozinho \xc3\xa9 cruel',
b'Dez minutros atr\xc3\xa1s estava ardendo de tes\xc3\xa3o e agora j\xc3\xa1 t\xc3\xb4 deprimida.',
"b'Sim, amigo. A China comprou a m\xc3\xaddia de todos os pa\xc3\xadses do mundo pra falir a economia de  todos os pa\xc3\xadses do mundo.\xe2\x80\xa6 https://t.co/mapbpEePp7'",
"b'Eu adoro meu whatsapp porque l\xc3\xa1 d\xc3\xa1 pra ver o quanto meus amigos s\xc3\xa3o aleat\xc3\xb3rios. \xc3\x89 cada mensagem nada a ver que eu recebo, b\xc3\xa3o demais'",
b'as pessoas eram mais legais quando falavam de putaria em vez de ficar repetindo merdas pol\xc3\xadticas',
b'N\xc3\xa3o sei de muita coisa. S\xc3\xb3 acho as margaridas bonitinhas. E gosto de olhar a Lua. Espero que fique tudo bem.',
b'Postei o texto do Tatu e muita gente achou engra\xc3\xa7ado. Geralmente meus textos mais tristes as pessoas acham gra\xc3\xa7a',
b'Queria uma mensagem de esperan\xc3\xa7a. Um abra\xc3\xa7o do divino pra deixar meu cora\xc3\xa7\xc3\xa3o quentinho. T\xc3\xb4 com tanta vontade de chorar em meio a isso tudo.',
"b'Ah, eu t\xc3\xb4 triste. Que coisa ruim essa pandemia.'",
b'saudades do que a gente n\xc3\xa3o viveu #CiroNoFluxo',
b'T\xc3\xb4 assistindo o #CiroNoFluxo \nGrande conversa',
b'Eu gosto da palavra Tatu porque acho bonitinha a pron\xc3\xbancia. Tatu. Gosto da letra T. \xc3\x89 s\xc3\xb3 isso. N\xc3\xa3o vou pensar em te\xe2\x80\xa6 https://t.co/2PCiPoSPsK',
b'Que porra de barulho no c\xc3\xa9u \xc3\xa9 esse que voc\xc3\xaas est\xc3\xa3o falando? Tava dormindo',
b'O foda de ter uma estudante de sociais como professora de reda\xc3\xa7\xc3\xa3o \xc3\xa9 que ela sabe quando voc\xc3\xaas aplicam os conceitos\xe2\x80\xa6 https://t.co/WfJpQgAMeA',
b'Acabo de pegar mais uma reda\xc3\xa7\xc3\xa3o plagiada. T\xc3\xa1 teenso.',
b'Que horas \xc3\xa9 o Jornal Nacional mesmo? Quero assistir ao show de horrores',
"b'A melhor parte de ser demitida foi minha vov\xc3\xb3 me mandando \xc3\xa1udio ""ainda bem, a v\xc3\xb3 n\xc3\xa3o queria que voc\xc3\xaa ficasse naquele trabalho de bosta""'",
b'Filmes ruins que eu gosto:\n1. Crep\xc3\xbasculo \n2. O Motoqueiro Fantasma\n3. As branquelas\n4. Todos da Barbie',
"b'porra alunos, quando voc\xc3\xaas forem copiar reda\xc3\xa7\xc3\xa3o, pelo menos corrijam os erros. Mas n\xc3\xa3o, vai l\xc3\xa1 e copia os erros tamb\xc3\xa9m. Pqp.'",
"b'Tem que ter coragem pra ter ci\xc3\xbame de mim. Mexo nem com cara solteiro, imagina esse seu namorado bunda mole a\xc3\xad. T\xc3\xb4 de boa.'",
b'Odeio cara for\xc3\xa7ando liberdade que n\xc3\xa3o tem comigo. Nem tenta. T\xc3\xb4 bem de boa.',
b'Que \xc3\xb3dio dessa empresa. Pqp.',
"b'Aluninhos, c\xc3\xaas acham que a titia n\xc3\xa3o repara quando voc\xc3\xaas fazem pl\xc3\xa1gio, n\xc3\xa9? Acha que a titia n\xc3\xa3o vai perceber que vo\xe2\x80\xa6 https://t.co/DaeDbPJSIS'",
b'Eu tenho a sensa\xc3\xa7\xc3\xa3o de que eu j\xc3\xa1 conheci todas as pessoas incr\xc3\xadveis da minha vida. E que agora \xc3\xa9 s\xc3\xb3 um exerc\xc3\xadcio de\xe2\x80\xa6 https://t.co/kh14vccKnb',
b'Que soninho. T\xc3\xa1 fazendo frio aqui.',
"b'Puta que pariu. O tes\xc3\xa3o hoje vai me matar, eu tenho certeza.'",
b'Tive que fechar a live do Ciro com o Amoedo porque fiquei com muito tes\xc3\xa3o',
"b'""covid-se"" KKKKKKKKKKKKKKKKKKK\nah vei\neu odeio sub celebridades, pqp. S\xc3\xb3 postam bosta'",
"b'Olhando esse tanto de aglomera\xc3\xa7\xc3\xb5es e carreatas eu s\xc3\xb3 consigo pensar: cad\xc3\xaa a sele\xc3\xa7\xc3\xa3o natural, Darwin??? Voc\xc3\xaa me prometeu, seu canalhaa'",
"b'N\xc3\xa3o me chama pra role porque eu n\xc3\xa3o vou! N\xc3\xa3o sou imprudente, tenho dois irm\xc3\xa3os pequenos e uma vov\xc3\xb3 de 103 anos com\xe2\x80\xa6 https://t.co/We9fd1zYlk'",
"b'Que saudade eu t\xc3\xb4 dos roles na pra\xc3\xa7a. Um vinho barato, paiero...'",
b'Mr Darcy eu te amo',
"b'Eu dei boas risadas quando vi S\xc3\xa3o Paulo Futebol Comunista nos trends. Ai, gente. Voc\xc3\xaas s\xc3\xa3o b\xc3\xa3os demais'",
b'A Netflix acabou pra mim quando tiraram Orgulho e Preconceito e Su\xc3\xadte Francesa do cat\xc3\xa1logo. Acabou.',
"b'Eu amo a Ana Maria Braga, porque ela s\xc3\xb3 passa vergonha. Me identifico. Tava vendo umas reprises de gafes dela aqui. Ela \xc3\xa9 boa demais.'",
"b'se eu pudesse eu comia farinha no caf\xc3\xa9 da manh\xc3\xa3, no almo\xc3\xa7o, no caf\xc3\xa9 da tarde e na janta. E de sobremesa tamb\xc3\xa9m.'",
"b'dormi 10 horas e j\xc3\xa1 tem bagun\xc3\xa7a na pol\xc3\xadtica de novo, pqp'",
b't\xc3\xb4 vendo o #CiroNoPorchat e t\xc3\xa1 sendo um debate super top',
b'eu adoro o twitter porque nada aqui faz sentido',
b'#CiroNoPorchat alou',
"b'ah vei eu amo essa imagem, apenas isso https://t.co/Pn2g3ihsXm'",
b'eu quero entender o que quer dizer preferir morrer tossindo do que transando',
"b'esse filho do Bonoro \xc3\xa9 estranho demais, vei. Pqp. E olha que eu gosto de homem feio. Mas esse a\xc3\xad ultrapassa meus limites'",
b'gente PLACAR DA VIDA? que porra \xc3\xa9 essa',
b't\xc3\xb4 aproveitando a quarentena pra fazer uns cursos online legais. J\xc3\xa1 tenho um certificado lindo',
"b'Oi linda.\nAnalise meu curr\xc3\xadculo com carinho, viu? Bjs'",
b'Meu irm\xc3\xa3o t\xc3\xa1 no quarto jogando com um amigo que ele chama de Gardenal. A\xc3\xad eles tavam conversando e meu irm\xc3\xa3o falou\xe2\x80\xa6 https://t.co/HBsEcsAO9r',
"b'Estou chorando porque acho o F\xc3\xa1bio Assun\xc3\xa7\xc3\xa3o gostoso. Oh, lord. A que pinto chegamos?'",
b'Convencendo a vov\xc3\xb3 a ficar em casa.',
b'bora trabalhar',
b'Queria estar tomando um chopp geladinho enquanto ganho um oralzinho',
b'Esfregar as coxas n\xc3\xa3o faz mais efeito',
b'Fiquei menstruada. Isso explica tudo.',
b'Meu Messenger s\xc3\xb3 aparece mensagem com foto de pinto ou gente pedindo pra avaliar poema',
"b'Foda-se o mercado, eu quero transar'",
b'Prezada n\xc3\xa3o estou a venda',
b'Esse fogo na pol\xc3\xadtica s\xc3\xb3 n\xc3\xa3o \xc3\xa9 maior que o meu fogo no rabo',
"b'No meio da crise e da pandemia, a Algar est\xc3\xa1 com problemas para pagar minha recis\xc3\xa3o. Muito decepcionada com a empre\xe2\x80\xa6 https://t.co/G7OzJyUcsa'",
b'Gente o Bolsonaro t\xc3\xa1 falando o que? Pqp',
b'N\xc3\xa3o quero pensar em coisa triste. Vou pensar no quanto eu amo Naruto',
"b'T\xc3\xb4 de boas na ro\xc3\xa7a lendo uns livros e tomando umas brejas. Cansei de preocupar com esse corona, esse aux\xc3\xadlio emerge\xe2\x80\xa6 https://t.co/m4X06iQmXL'",
"b'Ainda bem que tes\xc3\xa3o n\xc3\xa3o mata, n\xc3\xa9? Pqp'",
"b'Oi, Fortaleza. Que saudade'",
b'Deu tudo certo na live hoje. Foi uma del\xc3\xadcia',
b'Meu nariz t\xc3\xa1 machucadinho',
b'Acho que vou menstruar. T\xc3\xb4 emotiva demais hoje',
"b'internet t\xc3\xa1 uma bosta, vov\xc3\xb3 t\xc3\xa1 internada, dinheiro t\xc3\xa1 acabando. Hoje t\xc3\xa1 um dia terr\xc3\xadvel'",
b'Se Deus quiser at\xc3\xa9 amanh\xc3\xa3 a empresa vai pagar meu acerto e vou ficar livre desse trem',
b'#literatura #arte #FicaEmCasa #ForaBol\xe5\x8d\x90onaro https://t.co/eW0Kg72IZC',
b'Cansada e triste',
b'O tes\xc3\xa3o acumulado vai me matar. T\xc3\xb4 sentindo.',
b'Queria estar mamando. Quarentena destruiu meus sonhos. \xc3\x89 isto. Boa noite',
b'O tes\xc3\xa3o de s\xc3\xa1bado a noite \xc3\xa9 terr\xc3\xadvel',
b'Ajudem uma artista pobre e triste dando uma for\xc3\xa7a nas minhas p\xc3\xa1ginas\nFB: https://t.co/1uwC9hZkS0\nInsta: https://t.co/Naee60R5AH',
b'mal acordei e outro nego j\xc3\xa1 foi demitido\noq ta havendo',
b'T\xc3\xb4 triste. S\xc3\xb3 queria amar em paz. Queria estar sempre quentinha.',
"b'Eu ia criar uma p\xc3\xa1gina no Facebook ""O Mandetta j\xc3\xa1 foi demitido?""\nMas nem deu tempo KKKKKK'",
b'Eu me sinto um pl\xc3\xa1stico. S\xc3\xb3 quero que isso passe',
b'T\xc3\xa1 tudo errado. Que dor.',
b'Ah. Eu s\xc3\xb3 queria que tudo estivesse bem. Em todos os aspectos.',
b'T\xc3\xb4 num misto de sentimentos terr\xc3\xadvel. Odeio crises de ansiedade. S\xc3\xb3 queria chorar no colo de algu\xc3\xa9m',
b'Minha m\xc3\xa3e e meu padrasto est\xc3\xa3o brigando por coisa t\xc3\xa3o idiota',
b'O ministro desceu a lenha no bolsonitro',
"b'eu e a gabi criamos um grupo no whatsapp s\xc3\xb3 pra n\xc3\xb3s duas. O grupo se chama ""Para um filho da puta"" e a gente sempre\xe2\x80\xa6 https://t.co/GnTo2zxtHg'",
b'ah. t\xc3\xa1 bom.',
b'n\xc3\xa3o param de ligar aqui perguntando pro Severino. Eu j\xc3\xa1 disse que n\xc3\xa3o conhe\xc3\xa7o. Eu vou mandar o atendente tomar no c\xe2\x80\xa6 https://t.co/Txf40SMbGc',
"b'acabamos a reforma, minha casa t\xc3\xa1 LIMPA finalmente.'",
b'Minha m\xc3\xa3e t\xc3\xa1 me irritando porque n\xc3\xa3o para em casa',
"b'No sil\xc3\xaancio da noite eu estou aqui debatendo com o meu tes\xc3\xa3o, implorando pra ele ir embora'",
"b'toda vez que pego um uber, interpreto um personagem diferente para o motorista'",
"b'eu sou contra a viol\xc3\xaancia, mas quando eu vejo gente falando que quem t\xc3\xa1 pegando o Aux\xc3\xadlio Emergencial \xc3\xa9 vagabundo d\xe2\x80\xa6 https://t.co/L9Lt8rBeHU'",
b'A menina veio problematizar pra cima de mim porque eu disse que gostava de apanhar durante o sexo.\n\nC\xc3\xaas n\xc3\xa3o tem nad\xe2\x80\xa6 https://t.co/VEsLyn9ltb',
b'Eu: quero transar\nHomem: a\nEu: me deixa em paz \xf0\x9f\x98\xad',
"b'Amanh\xc3\xa3 se tudo der certo eu arrumo meu quarto, corrijo umas reda\xc3\xa7\xc3\xb5es, fa\xc3\xa7o as minhas unhas e termino de ver  o curso online.'",
"b'Gente, eu sou p\xc3\xa9ssima com nomes. Quando entro em sala de aula j\xc3\xa1 chego pedindo desculpas antecipadas para os alunos\xe2\x80\xa6 https://t.co/PYZHqhTTzF'",
b'Eu t\xc3\xb4 juntando as bostas da minha cachorra e meu gato e vou rastrear o endere\xc3\xa7o de todo mundo que t\xc3\xa1 mandando sair\xe2\x80\xa6 https://t.co/lVQLE8MEdE',
"b'Quase dois meses confinada em casa. Eu t\xc3\xb4 tendo fantasias sexuais t\xc3\xa3o obscuras que s\xc3\xb3 de ouvir a palavra ""sexo"" eu\xe2\x80\xa6 https://t.co/B1zr6LFhSS'",
b'O tes\xc3\xa3o da quarentena vai me matar',
b'Que saudade de levar uns tapas',
b'chore um rio porra -justin timberlake',
b'darwin voc\xc3\xaa me PROMETEU seu canalha',
"b'a gente t\xc3\xa1 em abril ainda e esse ano eu j\xc3\xa1 fui professora, analista financeira e corretora de textos. Eu sou a doida dos empregos'",
"b'Limpei umas portas encardidas, umas mesas que tavam marrons e eram brancas e mobilhei um quarto. Ainda fiz tr\xc3\xaas ovo\xe2\x80\xa6 https://t.co/7WfdlcqdFh'",
